pair_id,rows,cols,data,config
92341796880,0,2,,0
92341796881,0,2,,0
92341796882,0,2,,0
92341796883,0,2,,0
92341796884,0,2,,0
92341796885,0,2,,0
92341796886,0,2,,0
92341796887,0,2,,0
92341796888,0,2,,0
92341796889,0,2,,0
92341796890,0,2,,0
92341796891,0,2,,0
92341796892,0,2,,0
92341796893,0,2,,0
92341796894,0,2,,0
92341796895,0,2,,0
92341796896,0,2,,0
92341796897,0,2,,0
92341796898,0,2,,0
92341796899,0,2,,0
92341796900,0,2,,0
92341796901,0,2,,0
92341796902,0,2,,0
92341796903,0,2,,0
92341796904,0,2,,0
92341796905,0,2,,0
92341796906,0,2,,0
92341796907,0,2,,0
92341796908,0,2,,0
92341796909,0,2,,0
92341796910,0,2,,0
92341796911,0,2,,0
92341796912,0,2,,0
92341796913,0,2,,0
92341796914,0,2,,0
92341796915,0,2,,0
92341796916,0,2,,0
92341796917,0,2,,0
92341796918,0,2,,0
92341796919,0,2,,0
92341796920,0,2,,0
92341796921,0,2,,0
92341796922,0,2,,0
92341796923,0,2,,0
92341796924,0,2,,0
92341796925,0,2,,0
92341796926,0,2,,0
92341796927,0,2,,0
92341796928,0,2,,0
92341796929,0,2,,0
92341796930,0,2,,0
92341796931,0,2,,0
92341796932,0,2,,0
92341796933,0,2,,0
92341796934,0,2,,0
92341796935,0,2,,0
92341796936,0,2,,0
92341796937,0,2,,0
92341796938,0,2,,0
92341796939,0,2,,0
92341796940,0,2,,0
92341796941,0,2,,0
92341796942,0,2,,0
92341796943,0,2,,0
92341796944,0,2,,0
92341796945,0,2,,0
92341796946,0,2,,0
92341796947,0,2,,0
92341796948,0,2,,0
92341796949,0,2,,0
92341796950,0,2,,0
92341796951,0,2,,0
92341796952,0,2,,0
92341796953,0,2,,0
92341796954,0,2,,0
92341796955,0,2,,0
92341796956,0,2,,0
92341796957,0,2,,0
92341796958,0,2,,0
92341796959,0,2,,0
92341796960,0,2,,0
92341796961,0,2,,0
92341796962,0,2,,0
92341796963,0,2,,0
94489280513,0,2,,0
94489280514,0,2,,0
94489280515,0,2,,0
94489280516,0,2,,0
94489280517,0,2,,0
94489280518,0,2,,0
94489280519,0,2,,0
94489280520,0,2,,0
94489280521,0,2,,0
94489280522,0,2,,0
94489280523,0,2,,0
94489280524,0,2,,0
94489280525,0,2,,0
94489280526,0,2,,0
94489280527,0,2,,0
94489280528,0,2,,0
94489280529,0,2,,0
94489280530,0,2,,0
94489280531,0,2,,0
94489280532,0,2,,0
94489280533,0,2,,0
94489280534,0,2,,0
94489280535,0,2,,0
94489280536,0,2,,0
94489280537,0,2,,0
94489280538,0,2,,0
94489280539,0,2,,0
94489280540,0,2,,0
94489280541,0,2,,0
94489280542,0,2,,0
94489280543,0,2,,0
94489280544,0,2,,0
94489280545,0,2,,0
94489280546,0,2,,0
94489280547,0,2,,0
94489280548,0,2,,0
94489280549,0,2,,0
94489280550,0,2,,0
94489280551,0,2,,0
94489280552,0,2,,0
94489280553,0,2,,0
94489280554,0,2,,0
94489280555,0,2,,0
94489280556,0,2,,0
94489280557,0,2,,0
94489280558,0,2,,0
94489280559,0,2,,0
94489280560,0,2,,0
94489280561,0,2,,0
94489280562,0,2,,0
94489280563,0,2,,0
94489280564,0,2,,0
94489280565,0,2,,0
94489280566,0,2,,0
94489280567,0,2,,0
94489280568,0,2,,0
94489280569,0,2,,0
94489280570,0,2,,0
94489280571,0,2,,0
94489280572,0,2,,0
94489280573,0,2,,0
94489280574,0,2,,0
94489280575,0,2,,0
94489280576,0,2,,0
94489280577,0,2,,0
94489280578,0,2,,0
94489280579,0,2,,0
94489280580,0,2,,0
94489280581,0,2,,0
94489280582,0,2,,0
94489280583,0,2,,0
94489280584,0,2,,0
94489280585,0,2,,0
94489280586,0,2,,0
94489280587,0,2,,0
94489280588,0,2,,0
94489280589,0,2,,0
94489280590,0,2,,0
94489280591,0,2,,0
94489280592,0,2,,0
94489280593,0,2,,0
94489280594,0,2,,0
94489280595,0,2,,0
94489280596,0,2,,0
94489280597,0,2,,0
94489280598,0,2,,0
94489280599,0,2,,0
94489280600,0,2,,0
94489280601,0,2,,0
94489280602,0,2,,0
94489280603,0,2,,0
94489280604,0,2,,0
94489280605,0,2,,0
94489280606,0,2,,0
94489280607,0,2,,0
94489280608,0,2,,0
94489280609,0,2,,0
94489280610,0,2,,0
96636764161,0,2,,0
96636764162,0,2,,0
96636764163,0,2,,0
96636764164,0,2,,0
96636764165,0,2,,0
96636764166,0,2,,0
96636764167,0,2,,0
96636764168,0,2,,0
96636764169,0,2,,0
96636764170,0,2,,0
96636764171,0,2,,0
96636764172,0,2,,0
96636764173,0,2,,0
96636764174,0,2,,0
96636764175,0,2,,0
96636764176,0,2,,0
96636764177,0,2,,0
96636764178,0,2,,0
96636764179,0,2,,0
96636764180,0,2,,0
96636764181,0,2,,0
96636764182,0,2,,0
96636764183,0,2,,0
96636764184,0,2,,0
96636764185,0,2,,0
96636764186,0,2,,0
96636764187,0,2,,0
96636764188,0,2,,0
96636764189,0,2,,0
96636764190,0,2,,0
96636764191,0,2,,0
96636764192,0,2,,0
96636764193,0,2,,0
96636764194,0,2,,0
96636764195,0,2,,0
96636764196,0,2,,0
96636764197,0,2,,0
96636764198,0,2,,0
96636764199,0,2,,0
96636764200,0,2,,0
96636764201,0,2,,0
96636764202,0,2,,0
96636764203,0,2,,0
96636764204,0,2,,0
96636764205,0,2,,0
96636764206,0,2,,0
96636764207,0,2,,0
96636764208,0,2,,0
96636764209,0,2,,0
96636764210,0,2,,0
96636764211,0,2,,0
96636764212,0,2,,0
96636764213,0,2,,0
96636764214,0,2,,0
96636764215,0,2,,0
96636764216,0,2,,0
96636764217,0,2,,0
96636764218,0,2,,0
96636764219,0,2,,0
96636764220,0,2,,0
96636764221,0,2,,0
96636764222,0,2,,0
96636764223,0,2,,0
96636764224,0,2,,0
96636764225,0,2,,0
96636764226,0,2,,0
96636764227,0,2,,0
96636764228,0,2,,0
96636764229,0,2,,0
96636764230,0,2,,0
96636764231,0,2,,0
96636764232,0,2,,0
96636764233,0,2,,0
96636764234,0,2,,0
96636764235,0,2,,0
96636764236,0,2,,0
96636764237,0,2,,0
96636764238,0,2,,0
96636764239,0,2,,0
96636764240,0,2,,0
96636764241,0,2,,0
96636764242,0,2,,0
96636764243,0,2,,0
96636764244,0,2,,0
96636764245,0,2,,0
96636764246,0,2,,0
96636764247,0,2,,0
96636764248,0,2,,0
96636764249,0,2,,0
96636764250,0,2,,0
96636764251,0,2,,0
96636764252,0,2,,0
96636764253,0,2,,0
96636764254,0,2,,0
96636764255,0,2,,0
96636764256,0,2,,0
96636764257,0,2,,0
98784247809,0,2,,0
98784247810,0,2,,0
98784247811,0,2,,0
98784247812,0,2,,0
98784247813,0,2,,0
98784247814,0,2,,0
98784247815,0,2,,0
98784247816,0,2,,0
98784247817,0,2,,0
98784247818,0,2,,0
98784247819,0,2,,0
98784247820,0,2,,0
98784247821,0,2,,0
98784247822,0,2,,0
98784247823,0,2,,0
98784247824,0,2,,0
98784247825,0,2,,0
98784247826,0,2,,0
98784247827,0,2,,0
98784247828,0,2,,0
98784247829,0,2,,0
98784247830,0,2,,0
98784247831,0,2,,0
98784247832,0,2,,0
98784247833,0,2,,0
98784247834,0,2,,0
98784247835,0,2,,0
98784247836,0,2,,0
98784247837,0,2,,0
98784247838,0,2,,0
98784247839,0,2,,0
98784247840,0,2,,0
98784247841,0,2,,0
98784247842,0,2,,0
98784247843,0,2,,0
98784247844,0,2,,0
98784247845,0,2,,0
98784247846,0,2,,0
98784247847,0,2,,0
98784247848,0,2,,0
98784247849,0,2,,0
98784247850,0,2,,0
98784247851,0,2,,0
98784247852,0,2,,0
98784247853,0,2,,0
98784247854,0,2,,0
98784247855,0,2,,0
98784247856,0,2,,0
98784247857,0,2,,0
98784247858,0,2,,0
98784247859,0,2,,0
98784247860,0,2,,0
98784247861,0,2,,0
98784247862,0,2,,0
98784247863,0,2,,0
98784247864,0,2,,0
98784247865,0,2,,0
98784247866,0,2,,0
98784247867,0,2,,0
98784247868,0,2,,0
98784247869,0,2,,0
98784247870,0,2,,0
98784247871,0,2,,0
98784247872,0,2,,0
98784247873,0,2,,0
98784247874,0,2,,0
98784247875,0,2,,0
98784247876,0,2,,0
98784247877,0,2,,0
98784247878,0,2,,0
98784247879,0,2,,0
98784247880,0,2,,0
98784247881,0,2,,0
98784247882,0,2,,0
98784247883,0,2,,0
98784247884,0,2,,0
98784247885,0,2,,0
98784247886,0,2,,0
98784247887,0,2,,0
98784247888,0,2,,0
98784247889,0,2,,0
98784247890,0,2,,0
98784247891,0,2,,0
98784247892,0,2,,0
98784247893,0,2,,0
98784247894,0,2,,0
98784247895,0,2,,0
98784247896,0,2,,0
98784247897,0,2,,0
98784247898,0,2,,0
98784247899,0,2,,0
98784247900,0,2,,0
98784247901,0,2,,0
98784247902,0,2,,0
98784247903,0,2,,0
98784247904,0,2,,0
100931731457,0,2,,0
100931731458,0,2,,0
100931731459,0,2,,0
100931731460,0,2,,0
100931731461,0,2,,0
100931731462,0,2,,0
100931731463,0,2,,0
100931731464,0,2,,0
100931731465,0,2,,0
100931731466,0,2,,0
100931731467,0,2,,0
100931731468,0,2,,0
100931731469,0,2,,0
100931731470,0,2,,0
100931731471,0,2,,0
100931731472,0,2,,0
100931731473,0,2,,0
100931731474,0,2,,0
100931731475,0,2,,0
100931731476,0,2,,0
100931731477,0,2,,0
100931731478,0,2,,0
100931731479,0,2,,0
100931731480,0,2,,0
100931731481,0,2,,0
100931731482,0,2,,0
100931731483,0,2,,0
100931731484,0,2,,0
100931731485,0,2,,0
100931731486,0,2,,0
100931731487,0,2,,0
100931731488,0,2,,0
100931731489,0,2,,0
100931731490,0,2,,0
100931731491,0,2,,0
100931731492,0,2,,0
100931731493,0,2,,0
100931731494,0,2,,0
100931731495,0,2,,0
100931731496,0,2,,0
100931731497,0,2,,0
100931731498,0,2,,0
100931731499,0,2,,0
100931731500,0,2,,0
100931731501,0,2,,0
100931731502,0,2,,0
100931731503,0,2,,0
100931731504,0,2,,0
100931731505,0,2,,0
100931731506,0,2,,0
100931731507,0,2,,0
100931731508,0,2,,0
100931731509,0,2,,0
100931731510,0,2,,0
100931731511,0,2,,0
100931731512,0,2,,0
100931731513,0,2,,0
100931731514,0,2,,0
100931731515,0,2,,0
100931731516,0,2,,0
100931731517,0,2,,0
100931731518,0,2,,0
100931731519,0,2,,0
100931731520,0,2,,0
100931731521,0,2,,0
100931731522,0,2,,0
100931731523,0,2,,0
100931731524,0,2,,0
100931731525,0,2,,0
100931731526,0,2,,0
100931731527,0,2,,0
100931731528,0,2,,0
100931731529,0,2,,0
100931731530,0,2,,0
100931731531,0,2,,0
100931731532,0,2,,0
100931731533,0,2,,0
100931731534,0,2,,0
100931731535,0,2,,0
100931731536,0,2,,0
100931731537,0,2,,0
100931731538,0,2,,0
100931731539,0,2,,0
100931731540,0,2,,0
100931731541,0,2,,0
100931731542,0,2,,0
100931731543,0,2,,0
100931731544,0,2,,0
100931731545,0,2,,0
100931731546,0,2,,0
100931731547,0,2,,0
100931731548,0,2,,0
100931731549,0,2,,0
100931731550,0,2,,0
100931731551,0,2,,0
103079215105,0,2,,0
103079215106,0,2,,0
103079215107,0,2,,0
103079215108,0,2,,0
103079215109,0,2,,0
103079215110,0,2,,0
103079215111,0,2,,0
103079215112,0,2,,0
103079215113,0,2,,0
103079215114,0,2,,0
103079215115,0,2,,0
103079215116,0,2,,0
103079215117,0,2,,0
103079215118,0,2,,0
103079215119,0,2,,0
103079215120,0,2,,0
103079215121,0,2,,0
103079215122,0,2,,0
103079215123,0,2,,0
103079215124,0,2,,0
103079215125,0,2,,0
103079215126,0,2,,0
103079215127,0,2,,0
103079215128,0,2,,0
103079215129,0,2,,0
103079215130,0,2,,0
103079215131,0,2,,0
103079215132,0,2,,0
103079215133,0,2,,0
103079215134,0,2,,0
103079215135,0,2,,0
103079215136,0,2,,0
103079215137,0,2,,0
103079215138,0,2,,0
103079215139,0,2,,0
103079215140,0,2,,0
103079215141,0,2,,0
103079215142,0,2,,0
103079215143,0,2,,0
103079215144,0,2,,0
103079215145,0,2,,0
103079215146,0,2,,0
103079215147,0,2,,0
103079215148,0,2,,0
103079215149,0,2,,0
103079215150,0,2,,0
103079215151,0,2,,0
103079215152,0,2,,0
103079215153,0,2,,0
103079215154,0,2,,0
103079215155,0,2,,0
103079215156,0,2,,0
103079215157,0,2,,0
103079215158,0,2,,0
103079215159,0,2,,0
103079215160,0,2,,0
103079215161,0,2,,0
103079215162,0,2,,0
103079215163,0,2,,0
103079215164,0,2,,0
103079215165,0,2,,0
103079215166,0,2,,0
103079215167,0,2,,0
103079215168,0,2,,0
103079215169,0,2,,0
103079215170,0,2,,0
103079215171,0,2,,0
103079215172,0,2,,0
103079215173,0,2,,0
103079215174,0,2,,0
103079215175,0,2,,0
103079215176,0,2,,0
103079215177,0,2,,0
103079215178,0,2,,0
103079215179,0,2,,0
103079215180,0,2,,0
103079215181,0,2,,0
103079215182,0,2,,0
103079215183,0,2,,0
103079215184,0,2,,0
103079215185,0,2,,0
103079215186,0,2,,0
103079215187,0,2,,0
103079215188,0,2,,0
103079215189,0,2,,0
103079215190,0,2,,0
103079215191,0,2,,0
103079215192,0,2,,0
103079215193,0,2,,0
103079215194,0,2,,0
103079215195,0,2,,0
103079215196,0,2,,0
103079215197,0,2,,0
103079215198,0,2,,0
105226698753,0,2,,0
105226698754,0,2,,0
105226698755,0,2,,0
105226698756,0,2,,0
105226698757,0,2,,0
105226698758,0,2,,0
105226698759,0,2,,0
105226698760,0,2,,0
105226698761,0,2,,0
105226698762,0,2,,0
105226698763,0,2,,0
105226698764,0,2,,0
105226698765,0,2,,0
105226698766,0,2,,0
105226698767,0,2,,0
105226698768,0,2,,0
105226698769,0,2,,0
105226698770,0,2,,0
105226698771,0,2,,0
105226698772,0,2,,0
105226698773,0,2,,0
105226698774,0,2,,0
105226698775,0,2,,0
105226698776,0,2,,0
105226698777,0,2,,0
105226698778,0,2,,0
105226698779,0,2,,0
105226698780,0,2,,0
105226698781,0,2,,0
105226698782,0,2,,0
105226698783,0,2,,0
105226698784,0,2,,0
105226698785,0,2,,0
105226698786,0,2,,0
105226698787,0,2,,0
105226698788,0,2,,0
105226698789,0,2,,0
105226698790,0,2,,0
105226698791,0,2,,0
105226698792,0,2,,0
105226698793,0,2,,0
105226698794,0,2,,0
105226698795,0,2,,0
105226698796,0,2,,0
105226698797,0,2,,0
105226698798,0,2,,0
105226698799,0,2,,0
105226698800,0,2,,0
105226698801,0,2,,0
105226698802,0,2,,0
105226698803,0,2,,0
105226698804,0,2,,0
105226698805,0,2,,0
105226698806,0,2,,0
105226698807,0,2,,0
105226698808,0,2,,0
105226698809,0,2,,0
105226698810,0,2,,0
105226698811,0,2,,0
105226698812,0,2,,0
105226698813,0,2,,0
105226698814,0,2,,0
105226698815,0,2,,0
105226698816,0,2,,0
105226698817,0,2,,0
105226698818,0,2,,0
105226698819,0,2,,0
105226698820,0,2,,0
105226698821,0,2,,0
105226698822,0,2,,0
105226698823,0,2,,0
105226698824,0,2,,0
105226698825,0,2,,0
105226698826,0,2,,0
105226698827,0,2,,0
105226698828,0,2,,0
105226698829,0,2,,0
105226698830,0,2,,0
105226698831,0,2,,0
105226698832,0,2,,0
105226698833,0,2,,0
105226698834,0,2,,0
105226698835,0,2,,0
105226698836,0,2,,0
105226698837,0,2,,0
105226698838,0,2,,0
105226698839,0,2,,0
105226698840,0,2,,0
105226698841,0,2,,0
105226698842,0,2,,0
105226698843,0,2,,0
105226698844,0,2,,0
105226698845,0,2,,0
107374182401,0,2,,0
107374182402,0,2,,0
107374182403,0,2,,0
107374182404,0,2,,0
107374182405,0,2,,0
107374182406,0,2,,0
107374182407,0,2,,0
107374182408,0,2,,0
107374182409,0,2,,0
107374182410,0,2,,0
107374182411,0,2,,0
107374182412,0,2,,0
107374182413,0,2,,0
107374182414,0,2,,0
107374182415,0,2,,0
107374182416,0,2,,0
107374182417,0,2,,0
107374182418,0,2,,0
107374182419,0,2,,0
107374182420,0,2,,0
107374182421,0,2,,0
107374182422,0,2,,0
107374182423,0,2,,0
107374182424,0,2,,0
107374182425,0,2,,0
107374182426,0,2,,0
107374182427,0,2,,0
107374182428,0,2,,0
107374182429,0,2,,0
107374182430,0,2,,0
107374182431,0,2,,0
107374182432,0,2,,0
107374182433,0,2,,0
107374182434,0,2,,0
107374182435,0,2,,0
107374182436,0,2,,0
107374182437,0,2,,0
107374182438,0,2,,0
107374182439,0,2,,0
107374182440,0,2,,0
107374182441,0,2,,0
107374182442,0,2,,0
107374182443,0,2,,0
107374182444,0,2,,0
107374182445,0,2,,0
107374182446,0,2,,0
107374182447,0,2,,0
107374182448,0,2,,0
107374182449,0,2,,0
107374182450,0,2,,0
107374182451,0,2,,0
107374182452,0,2,,0
107374182453,0,2,,0
107374182454,0,2,,0
107374182455,0,2,,0
107374182456,0,2,,0
107374182457,0,2,,0
107374182458,0,2,,0
107374182459,0,2,,0
107374182460,0,2,,0
107374182461,0,2,,0
107374182462,0,2,,0
107374182463,0,2,,0
107374182464,0,2,,0
107374182465,0,2,,0
107374182466,0,2,,0
107374182467,0,2,,0
107374182468,0,2,,0
107374182469,0,2,,0
107374182470,0,2,,0
107374182471,0,2,,0
107374182472,0,2,,0
107374182473,0,2,,0
107374182474,0,2,,0
107374182475,0,2,,0
107374182476,0,2,,0
107374182477,0,2,,0
107374182478,0,2,,0
107374182479,0,2,,0
107374182480,0,2,,0
107374182481,0,2,,0
107374182482,0,2,,0
107374182483,0,2,,0
107374182484,0,2,,0
107374182485,0,2,,0
107374182486,0,2,,0
107374182487,0,2,,0
107374182488,0,2,,0
107374182489,0,2,,0
107374182490,0,2,,0
107374182491,0,2,,0
107374182492,0,2,,0
109521666049,0,2,,0
109521666050,0,2,,0
109521666051,0,2,,0
109521666052,0,2,,0
109521666053,0,2,,0
109521666054,0,2,,0
109521666055,0,2,,0
109521666056,0,2,,0
109521666057,0,2,,0
109521666058,0,2,,0
109521666059,0,2,,0
109521666060,0,2,,0
109521666061,0,2,,0
109521666062,0,2,,0
109521666063,0,2,,0
109521666064,0,2,,0
109521666065,0,2,,0
109521666066,0,2,,0
109521666067,0,2,,0
109521666068,0,2,,0
109521666069,0,2,,0
109521666070,0,2,,0
109521666071,0,2,,0
109521666072,0,2,,0
109521666073,0,2,,0
109521666074,0,2,,0
109521666075,0,2,,0
109521666076,0,2,,0
109521666077,0,2,,0
109521666078,0,2,,0
109521666079,0,2,,0
109521666080,0,2,,0
109521666081,0,2,,0
109521666082,0,2,,0
109521666083,0,2,,0
109521666084,0,2,,0
109521666085,0,2,,0
109521666086,0,2,,0
109521666087,0,2,,0
109521666088,0,2,,0
109521666089,0,2,,0
109521666090,0,2,,0
109521666091,0,2,,0
109521666092,0,2,,0
109521666093,0,2,,0
109521666094,0,2,,0
109521666095,0,2,,0
109521666096,0,2,,0
109521666097,0,2,,0
109521666098,0,2,,0
109521666099,0,2,,0
109521666100,0,2,,0
109521666101,0,2,,0
109521666102,0,2,,0
109521666103,0,2,,0
109521666104,0,2,,0
109521666105,0,2,,0
109521666106,0,2,,0
109521666107,0,2,,0
109521666108,0,2,,0
109521666109,0,2,,0
109521666110,0,2,,0
109521666111,0,2,,0
109521666112,0,2,,0
109521666113,0,2,,0
109521666114,0,2,,0
109521666115,0,2,,0
109521666116,0,2,,0
109521666117,0,2,,0
109521666118,0,2,,0
109521666119,0,2,,0
109521666120,0,2,,0
109521666121,0,2,,0
109521666122,0,2,,0
109521666123,0,2,,0
109521666124,0,2,,0
109521666125,0,2,,0
109521666126,0,2,,0
109521666127,0,2,,0
109521666128,0,2,,0
109521666129,0,2,,0
109521666130,0,2,,0
109521666131,0,2,,0
109521666132,0,2,,0
109521666133,0,2,,0
109521666134,0,2,,0
109521666135,0,2,,0
109521666136,0,2,,0
109521666137,0,2,,0
109521666138,0,2,,0
109521666139,0,2,,0
111669149697,0,2,,0
111669149698,0,2,,0
111669149699,0,2,,0
111669149700,0,2,,0
111669149701,0,2,,0
111669149702,0,2,,0
111669149703,0,2,,0
111669149704,0,2,,0
111669149705,0,2,,0
111669149706,0,2,,0
111669149707,0,2,,0
111669149708,0,2,,0
111669149709,0,2,,0
111669149710,0,2,,0
111669149711,0,2,,0
111669149712,0,2,,0
111669149713,0,2,,0
111669149714,0,2,,0
111669149715,0,2,,0
111669149716,0,2,,0
111669149717,0,2,,0
111669149718,0,2,,0
111669149719,0,2,,0
111669149720,0,2,,0
111669149721,0,2,,0
111669149722,0,2,,0
111669149723,0,2,,0
111669149724,0,2,,0
111669149725,0,2,,0
111669149726,0,2,,0
111669149727,0,2,,0
111669149728,0,2,,0
111669149729,0,2,,0
111669149730,0,2,,0
111669149731,0,2,,0
111669149732,0,2,,0
111669149733,0,2,,0
111669149734,0,2,,0
111669149735,0,2,,0
111669149736,0,2,,0
111669149737,0,2,,0
111669149738,0,2,,0
111669149739,0,2,,0
111669149740,0,2,,0
111669149741,0,2,,0
111669149742,0,2,,0
111669149743,0,2,,0
111669149744,0,2,,0
111669149745,0,2,,0
111669149746,0,2,,0
111669149747,0,2,,0
111669149748,0,2,,0
111669149749,0,2,,0
111669149750,0,2,,0
111669149751,0,2,,0
111669149752,0,2,,0
111669149753,0,2,,0
111669149754,0,2,,0
111669149755,0,2,,0
111669149756,0,2,,0
111669149757,0,2,,0
111669149758,0,2,,0
111669149759,0,2,,0
111669149760,0,2,,0
111669149761,0,2,,0
111669149762,0,2,,0
111669149763,0,2,,0
111669149764,0,2,,0
111669149765,0,2,,0
111669149766,0,2,,0
111669149767,0,2,,0
111669149768,0,2,,0
111669149769,0,2,,0
111669149770,0,2,,0
111669149771,0,2,,0
111669149772,0,2,,0
111669149773,0,2,,0
111669149774,0,2,,0
111669149775,0,2,,0
111669149776,0,2,,0
111669149777,0,2,,0
111669149778,0,2,,0
111669149779,0,2,,0
111669149780,0,2,,0
111669149781,0,2,,0
111669149782,0,2,,0
111669149783,0,2,,0
111669149784,0,2,,0
111669149785,0,2,,0
111669149786,0,2,,0
113816633345,0,2,,0
113816633346,0,2,,0
113816633347,0,2,,0
113816633348,0,2,,0
113816633349,0,2,,0
113816633350,0,2,,0
113816633351,0,2,,0
113816633352,0,2,,0
113816633353,0,2,,0
113816633354,0,2,,0
113816633355,0,2,,0
113816633356,0,2,,0
113816633357,0,2,,0
113816633358,0,2,,0
113816633359,0,2,,0
113816633360,0,2,,0
113816633361,0,2,,0
113816633362,0,2,,0
113816633363,0,2,,0
113816633364,0,2,,0
113816633365,0,2,,0
113816633366,0,2,,0
113816633367,0,2,,0
113816633368,0,2,,0
113816633369,0,2,,0
113816633370,0,2,,0
113816633371,0,2,,0
113816633372,0,2,,0
113816633373,0,2,,0
113816633374,0,2,,0
113816633375,0,2,,0
113816633376,0,2,,0
113816633377,0,2,,0
113816633378,0,2,,0
113816633379,0,2,,0
113816633380,0,2,,0
113816633381,0,2,,0
113816633382,0,2,,0
113816633383,0,2,,0
113816633384,0,2,,0
113816633385,0,2,,0
113816633386,0,2,,0
113816633387,0,2,,0
113816633388,0,2,,0
113816633389,0,2,,0
113816633390,0,2,,0
113816633391,0,2,,0
113816633392,0,2,,0
113816633393,0,2,,0
113816633394,0,2,,0
113816633395,0,2,,0
113816633396,0,2,,0
113816633397,0,2,,0
113816633398,0,2,,0
113816633399,0,2,,0
113816633400,0,2,,0
113816633401,0,2,,0
113816633402,0,2,,0
113816633403,0,2,,0
113816633404,0,2,,0
113816633405,0,2,,0
113816633406,0,2,,0
113816633407,0,2,,0
113816633408,0,2,,0
113816633409,0,2,,0
113816633410,0,2,,0
113816633411,0,2,,0
113816633412,0,2,,0
113816633413,0,2,,0
113816633414,0,2,,0
113816633415,0,2,,0
113816633416,0,2,,0
113816633417,0,2,,0
113816633418,0,2,,0
113816633419,0,2,,0
113816633420,0,2,,0
113816633421,0,2,,0
113816633422,0,2,,0
113816633423,0,2,,0
113816633424,0,2,,0
113816633425,0,2,,0
113816633426,0,2,,0
113816633427,0,2,,0
113816633428,0,2,,0
113816633429,0,2,,0
113816633430,0,2,,0
113816633431,0,2,,0
113816633432,0,2,,0
113816633433,0,2,,0
115964116993,0,2,,0
115964116994,0,2,,0
115964116995,0,2,,0
115964116996,0,2,,0
115964116997,0,2,,0
115964116998,0,2,,0
115964116999,0,2,,0
115964117000,0,2,,0
115964117001,0,2,,0
115964117002,0,2,,0
115964117003,0,2,,0
115964117004,0,2,,0
115964117005,0,2,,0
115964117006,0,2,,0
115964117007,0,2,,0
115964117008,0,2,,0
115964117009,0,2,,0
115964117010,0,2,,0
115964117011,0,2,,0
115964117012,0,2,,0
115964117013,0,2,,0
115964117014,0,2,,0
115964117015,0,2,,0
115964117016,0,2,,0
115964117017,0,2,,0
115964117018,0,2,,0
115964117019,0,2,,0
115964117020,0,2,,0
115964117021,0,2,,0
115964117022,0,2,,0
115964117023,0,2,,0
115964117024,0,2,,0
115964117025,0,2,,0
115964117026,0,2,,0
115964117027,0,2,,0
115964117028,0,2,,0
115964117029,0,2,,0
115964117030,0,2,,0
115964117031,0,2,,0
115964117032,0,2,,0
115964117033,0,2,,0
115964117034,0,2,,0
115964117035,0,2,,0
115964117036,0,2,,0
115964117037,0,2,,0
115964117038,0,2,,0
115964117039,0,2,,0
115964117040,0,2,,0
115964117041,0,2,,0
115964117042,0,2,,0
115964117043,0,2,,0
115964117044,0,2,,0
115964117045,0,2,,0
115964117046,0,2,,0
115964117047,0,2,,0
115964117048,0,2,,0
115964117049,0,2,,0
115964117050,0,2,,0
115964117051,0,2,,0
115964117052,0,2,,0
115964117053,0,2,,0
115964117054,0,2,,0
115964117055,0,2,,0
115964117056,0,2,,0
115964117057,0,2,,0
115964117058,0,2,,0
115964117059,0,2,,0
115964117060,0,2,,0
115964117061,0,2,,0
115964117062,0,2,,0
115964117063,0,2,,0
115964117064,0,2,,0
115964117065,0,2,,0
115964117066,0,2,,0
115964117067,0,2,,0
115964117068,0,2,,0
115964117069,0,2,,0
115964117070,0,2,,0
115964117071,0,2,,0
115964117072,0,2,,0
115964117073,0,2,,0
115964117074,0,2,,0
115964117075,0,2,,0
115964117076,0,2,,0
115964117077,0,2,,0
115964117078,0,2,,0
115964117079,0,2,,0
115964117080,0,2,,0
118111600641,0,2,,0
118111600642,0,2,,0
118111600643,0,2,,0
118111600644,0,2,,0
118111600645,0,2,,0
118111600646,0,2,,0
118111600647,0,2,,0
118111600648,0,2,,0
118111600649,0,2,,0
118111600650,0,2,,0
118111600651,0,2,,0
118111600652,0,2,,0
118111600653,0,2,,0
118111600654,0,2,,0
118111600655,0,2,,0
118111600656,0,2,,0
118111600657,0,2,,0
118111600658,0,2,,0
118111600659,0,2,,0
118111600660,0,2,,0
118111600661,0,2,,0
118111600662,0,2,,0
118111600663,0,2,,0
118111600664,0,2,,0
118111600665,0,2,,0
118111600666,0,2,,0
118111600667,0,2,,0
118111600668,0,2,,0
118111600669,0,2,,0
118111600670,0,2,,0
118111600671,0,2,,0
118111600672,0,2,,0
118111600673,0,2,,0
118111600674,0,2,,0
118111600675,0,2,,0
118111600676,0,2,,0
118111600677,0,2,,0
118111600678,0,2,,0
118111600679,0,2,,0
118111600680,0,2,,0
118111600681,0,2,,0
118111600682,0,2,,0
118111600683,0,2,,0
118111600684,0,2,,0
118111600685,0,2,,0
118111600686,0,2,,0
118111600687,0,2,,0
118111600688,0,2,,0
118111600689,0,2,,0
118111600690,0,2,,0
118111600691,0,2,,0
118111600692,0,2,,0
118111600693,0,2,,0
118111600694,0,2,,0
118111600695,0,2,,0
118111600696,0,2,,0
118111600697,0,2,,0
118111600698,0,2,,0
